Name,Paleographic features
1008,מ:foot:with foot
1009,מ:foot:with foot
1011,מ:foot:with foot
1014,מ:foot:with foot
1021,מ:foot:with foot
1023,מ:foot:with foot
1024,מ:foot:with foot
1030,מ:foot:with foot
1032,מ:foot:with foot
1032,מ:foot:with foot
3004,מ:foot:with foot
3006,מ:foot:with foot
1033,מ:foot:with foot
1035,מ:foot:with foot
1039,מ:foot:with foot
1046,מ:foot:with foot
1052,מ:foot:with foot
1055,מ:foot:with foot
1056,מ:foot:with foot
1064,מ:foot:with foot
1065,מ:foot:with foot
2003,מ:foot:with foot
2005,מ:foot:with foot
2008,מ:foot:with foot
1018*,מ:foot:with foot
2011,מ:foot:with foot
2014,מ:foot:with foot
2024,מ:foot:with foot
2024,מ:foot:with foot
2026,מ:foot:with foot
2029,מ:foot:with foot
2029,מ:foot:with foot
2031,מ:foot:with foot
2032,מ:foot:with foot
2032,מ:foot:with foot
2033,מ:foot:with foot
2035,מ:foot:with foot
2036,מ:foot:with foot
2040,מ:foot:with foot
2040,מ:foot:with foot
2042,מ:foot:with foot
2043,מ:foot:with foot
2045,מ:foot:with foot
2048,מ:foot:with foot
2049,מ:foot:with foot
2062,מ:foot:with foot
2068,מ:foot:with foot
2074,מ:foot:with foot
2074,מ:foot:with foot
2077,מ:foot:with foot
2079,מ:foot:with foot
2086,מ:foot:with foot
3011,מ:foot:with foot
2088,מ:foot:with foot
2088,מ:foot:with foot
2091,מ:foot:with foot
2092,מ:foot:with foot
2093,מ:foot:with foot
2097,מ:foot:with foot
2104,מ:foot:with foot
2140,מ:foot:with foot
2147,מ:foot:with foot
2150,מ:foot:with foot
2150,מ:foot:with foot
2151,מ:foot:with foot
2156,מ:foot:with foot
2171,מ:foot:with foot
2173,מ:foot:with foot
2173,מ:foot:with foot
2174,מ:foot:with foot
2182,מ:foot:with foot
2182,מ:foot:with foot
2188,מ:foot:with foot
2188,מ:foot:with foot
3022,מ:foot:with foot
3022,מ:foot:with foot
3023,מ:foot:with foot
3023,מ:foot:with foot
3023,מ:foot:with foot
3024,מ:foot:with foot
3029,מ:foot:with foot
3036,מ:foot:with foot
3058,מ:foot:with foot
3058,מ:foot:with foot
3062,מ:foot:with foot
1003,מ:head:shape:crossed parallels
1009,מ:head:shape:crossed parallels
1011,מ:head:shape:crossed parallels
1011,מ:head:shape:crossed parallels
1014,מ:head:shape:crossed parallels
1030,מ:head:shape:crossed parallels
1051,מ:head:shape:crossed parallels
1056,מ:head:shape:crossed parallels
1064,מ:head:shape:crossed parallels
1012*,מ:head:shape:crossed parallels
2024,מ:head:shape:crossed parallels
2024,מ:head:shape:crossed parallels
2026,מ:head:shape:crossed parallels
2029,מ:head:shape:crossed parallels
2032,מ:head:shape:crossed parallels
2032,מ:head:shape:crossed parallels
2042,מ:head:shape:crossed parallels
2062,מ:head:shape:crossed parallels
2068,מ:head:shape:crossed parallels
2069,מ:head:shape:crossed parallels
2088,מ:head:shape:crossed parallels
2088,מ:head:shape:crossed parallels
2092,מ:head:shape:crossed parallels
2110,מ:head:shape:crossed parallels
2140,מ:head:shape:crossed parallels
2143,מ:head:shape:crossed parallels
2150,מ:head:shape:crossed parallels
2150,מ:head:shape:crossed parallels
2151,מ:head:shape:crossed parallels
2173,מ:head:shape:crossed parallels
2173,מ:head:shape:crossed parallels
2182,מ:head:shape:crossed parallels
2182,מ:head:shape:crossed parallels
2188,מ:head:shape:crossed parallels
2188,מ:head:shape:crossed parallels
3058,מ:head:shape:crossed parallels
1004,מ:head:shape:curved fork
3009,מ:head:shape:curved fork
3015,מ:head:shape:curved fork
1032,מ:head:shape:square
1032,מ:head:shape:square
1032,מ:head:shape:square
3003,מ:head:shape:square
3004,מ:head:shape:square
1036,מ:head:shape:square
1036,מ:head:shape:square
1046,מ:head:shape:square
1050,מ:head:shape:square
1050,מ:head:shape:square
1062,מ:head:shape:square
1065,מ:head:shape:square
1065,מ:head:shape:square
2003,מ:head:shape:square
2005,מ:head:shape:square
2008,מ:head:shape:square
2010,מ:head:shape:square
2010,מ:head:shape:square
2033,מ:head:shape:square
2048,מ:head:shape:square
2051,מ:head:shape:square
2053,מ:head:shape:square
2055,מ:head:shape:square
2056,מ:head:shape:square
2060,מ:head:shape:square
2074,מ:head:shape:square
2074,מ:head:shape:square
2079,מ:head:shape:square
2081,מ:head:shape:square
3012,מ:head:shape:square
2091,מ:head:shape:square
2093,מ:head:shape:square
2104,מ:head:shape:square
2119,מ:head:shape:square
2156,מ:head:shape:square
2159,מ:head:shape:square
2165,מ:head:shape:square
2171,מ:head:shape:square
3017,מ:head:shape:square
3017,מ:head:shape:square
2174,מ:head:shape:square
3020,מ:head:shape:square
3022,מ:head:shape:square
3023,מ:head:shape:square
3023,מ:head:shape:square
3023,מ:head:shape:square
3030,מ:head:shape:square
3030,מ:head:shape:square
3033,מ:head:shape:square
3035,מ:head:shape:square
3036,מ:head:shape:square
3055,מ:head:shape:square
1002*,מ:head:shape:uncrossed parallels
1004,מ:head:shape:uncrossed parallels
1008,מ:head:shape:uncrossed parallels
3006,מ:head:shape:uncrossed parallels
1052,מ:head:shape:uncrossed parallels
1049,מ:head:shape:uncrossed parallels
2031,מ:head:shape:uncrossed parallels
2035,מ:head:shape:uncrossed parallels
2040,מ:head:shape:uncrossed parallels
2040,מ:head:shape:uncrossed parallels
2045,מ:head:shape:uncrossed parallels
2045,מ:head:shape:uncrossed parallels
2097,מ:head:shape:uncrossed parallels
2180,מ:head:shape:uncrossed parallels
3057,מ:head:shape:uncrossed parallels
1021,מ:head:shape:zigzag
1024,מ:head:shape:zigzag
1055,מ:head:shape:zigzag
2036,מ:head:shape:zigzag
2049,מ:head:shape:zigzag
2054,מ:head:shape:zigzag
2077,מ:head:shape:zigzag
2081,מ:head:shape:zigzag
2086,מ:head:shape:zigzag
2136,מ:head:shape:zigzag
2147,מ:head:shape:zigzag
3029,מ:head:shape:zigzag
3052,מ:head:shape:zigzag
3058,מ:head:shape:zigzag
3062,מ:head:shape:zigzag
1002*,מ:tail:shape:angular
1003,מ:tail:shape:angular
1021,מ:tail:shape:angular
1032,מ:tail:shape:angular
3006,מ:tail:shape:angular
1052,מ:tail:shape:angular
2011,מ:tail:shape:angular
2014,מ:tail:shape:angular
2029,מ:tail:shape:angular
2029,מ:tail:shape:angular
2031,מ:tail:shape:angular
2032,מ:tail:shape:angular
2032,מ:tail:shape:angular
2033,מ:tail:shape:angular
2035,מ:tail:shape:angular
2042,מ:tail:shape:angular
2043,מ:tail:shape:angular
2045,מ:tail:shape:angular
2048,מ:tail:shape:angular
2068,מ:tail:shape:angular
2077,מ:tail:shape:angular
2079,מ:tail:shape:angular
2088,מ:tail:shape:angular
2092,מ:tail:shape:angular
2097,מ:tail:shape:angular
2136,מ:tail:shape:angular
2150,מ:tail:shape:angular
2150,מ:tail:shape:angular
2151,מ:tail:shape:angular
2173,מ:tail:shape:angular
2188,מ:tail:shape:angular
2188,מ:tail:shape:angular
3023,מ:tail:shape:angular
3024,מ:tail:shape:angular
3029,מ:tail:shape:angular
1008,מ:tail:shape:curved
1009,מ:tail:shape:curved
1011,מ:tail:shape:curved
1011,מ:tail:shape:curved
1014,מ:tail:shape:curved
1023,מ:tail:shape:curved
1024,מ:tail:shape:curved
1030,מ:tail:shape:curved
3004,מ:tail:shape:curved
3009,מ:tail:shape:curved
1033,מ:tail:shape:curved
1035,מ:tail:shape:curved
1036,מ:tail:shape:curved
1036,מ:tail:shape:curved
1039,מ:tail:shape:curved
1046,מ:tail:shape:curved
1055,מ:tail:shape:curved
1056,מ:tail:shape:curved
1064,מ:tail:shape:curved
1065,מ:tail:shape:curved
2003,מ:tail:shape:curved
2005,מ:tail:shape:curved
2008,מ:tail:shape:curved
2024,מ:tail:shape:curved
2024,מ:tail:shape:curved
2026,מ:tail:shape:curved
2036,מ:tail:shape:curved
2040,מ:tail:shape:curved
2040,מ:tail:shape:curved
2049,מ:tail:shape:curved
2055,מ:tail:shape:curved
2062,מ:tail:shape:curved
2074,מ:tail:shape:curved
2074,מ:tail:shape:curved
2078,מ:tail:shape:curved
2086,מ:tail:shape:curved
3011,מ:tail:shape:curved
3012,מ:tail:shape:curved
2088,מ:tail:shape:curved
2091,מ:tail:shape:curved
2093,מ:tail:shape:curved
2104,מ:tail:shape:curved
2119,מ:tail:shape:curved
2140,מ:tail:shape:curved
2147,מ:tail:shape:curved
2156,מ:tail:shape:curved
2165,מ:tail:shape:curved
3015,מ:tail:shape:curved
2171,מ:tail:shape:curved
2173,מ:tail:shape:curved
3017,מ:tail:shape:curved
3017,מ:tail:shape:curved
2174,מ:tail:shape:curved
2182,מ:tail:shape:curved
2182,מ:tail:shape:curved
3020,מ:tail:shape:curved
3022,מ:tail:shape:curved
3022,מ:tail:shape:curved
3023,מ:tail:shape:curved
3023,מ:tail:shape:curved
3030,מ:tail:shape:curved
3030,מ:tail:shape:curved
3035,מ:tail:shape:curved
3036,מ:tail:shape:curved
3058,מ:tail:shape:curved
3058,מ:tail:shape:curved
3062,מ:tail:shape:curved
1004,מ:tail:shape:straight
1004,מ:tail:shape:straight
1032,מ:tail:shape:straight
1050,מ:tail:shape:straight
1050,מ:tail:shape:straight
1051,מ:tail:shape:straight
1049,מ:tail:shape:straight
1062,מ:tail:shape:straight
1065,מ:tail:shape:straight
2006,מ:tail:shape:straight
1012*,מ:tail:shape:straight
1018*,מ:tail:shape:straight
2010,מ:tail:shape:straight
2010,מ:tail:shape:straight
2044,מ:tail:shape:straight
2045,מ:tail:shape:straight
2051,מ:tail:shape:straight
2056,מ:tail:shape:straight
2060,מ:tail:shape:straight
2069,מ:tail:shape:straight
2081,מ:tail:shape:straight
2081,מ:tail:shape:straight
2159,מ:tail:shape:straight
3024,מ:tail:shape:straight
3029,מ:tail:shape:straight
3030,מ:tail:shape:straight
3052,מ:tail:shape:straight
3006,נ:additional:left stroke elongated upward
2005,נ:additional:left stroke elongated upward
2050,נ:additional:left stroke elongated upward
3011,נ:additional:left stroke elongated upward
3017,נ:additional:left stroke elongated upward
3017,נ:additional:left stroke elongated upward
3019,נ:additional:left stroke elongated upward
3022,נ:additional:left stroke elongated upward
3022,נ:additional:left stroke elongated upward
3024,נ:additional:left stroke elongated upward
3028,נ:additional:left stroke elongated upward
3030,נ:additional:left stroke elongated upward
3033,נ:additional:left stroke elongated upward
1009,נ:additional:looping foot
1054,נ:additional:looping foot
1064,נ:additional:looping foot
1064,נ:additional:looping foot
2005,נ:additional:looping foot
2024,נ:additional:looping foot
2035,נ:additional:looping foot
2037,נ:additional:looping foot
2050,נ:additional:looping foot
2071,נ:additional:looping foot
3011,נ:additional:looping foot
2173,נ:additional:looping foot
2173,נ:additional:looping foot
2181,נ:additional:looping foot
2181,נ:additional:looping foot
2188,נ:additional:looping foot
3019,נ:additional:looping foot
1020,נ:additional:reversed letter
1020,נ:additional:reversed letter
1001,נ:body:inclination:oblique
1003,נ:body:inclination:oblique
1008,נ:body:inclination:oblique
1009,נ:body:inclination:oblique
1010,נ:body:inclination:oblique
1021,נ:body:inclination:oblique
1027,נ:body:inclination:oblique
1028,נ:body:inclination:oblique
1029,נ:body:inclination:oblique
1030,נ:body:inclination:oblique
1032,נ:body:inclination:oblique
3002,נ:body:inclination:oblique
3003,נ:body:inclination:oblique
1033,נ:body:inclination:oblique
1033,נ:body:inclination:oblique
1040,נ:body:inclination:oblique
1042,נ:body:inclination:oblique
1042,נ:body:inclination:oblique
1042,נ:body:inclination:oblique
1053,נ:body:inclination:oblique
1054,נ:body:inclination:oblique
1055,נ:body:inclination:oblique
1055,נ:body:inclination:oblique
1055,נ:body:inclination:oblique
1056,נ:body:inclination:oblique
1058,נ:body:inclination:oblique
1058,נ:body:inclination:oblique
1059,נ:body:inclination:oblique
1064,נ:body:inclination:oblique
1064,נ:body:inclination:oblique
2005,נ:body:inclination:oblique
2007,נ:body:inclination:oblique
2008,נ:body:inclination:oblique
2008,נ:body:inclination:oblique
2008,נ:body:inclination:oblique
2008,נ:body:inclination:oblique
2009,נ:body:inclination:oblique
2010,נ:body:inclination:oblique
2011,נ:body:inclination:oblique
2012,נ:body:inclination:oblique
2012,נ:body:inclination:oblique
2012,נ:body:inclination:oblique
2014,נ:body:inclination:oblique
2024,נ:body:inclination:oblique
2025,נ:body:inclination:oblique
2026,נ:body:inclination:oblique
2026,נ:body:inclination:oblique
2028,נ:body:inclination:oblique
2029,נ:body:inclination:oblique
2031,נ:body:inclination:oblique
2032,נ:body:inclination:oblique
2033,נ:body:inclination:oblique
2035,נ:body:inclination:oblique
2036,נ:body:inclination:oblique
2037,נ:body:inclination:oblique
2039,נ:body:inclination:oblique
2041,נ:body:inclination:oblique
2041,נ:body:inclination:oblique
2041,נ:body:inclination:oblique
2042,נ:body:inclination:oblique
2044,נ:body:inclination:oblique
2046,נ:body:inclination:oblique
2047,נ:body:inclination:oblique
2048,נ:body:inclination:oblique
2049,נ:body:inclination:oblique
2050,נ:body:inclination:oblique
2052,נ:body:inclination:oblique
2052,נ:body:inclination:oblique
2053,נ:body:inclination:oblique
2055,נ:body:inclination:oblique
2055,נ:body:inclination:oblique
2056,נ:body:inclination:oblique
2058,נ:body:inclination:oblique
2058,נ:body:inclination:oblique
2064,נ:body:inclination:oblique
2065,נ:body:inclination:oblique
2066,נ:body:inclination:oblique
2067,נ:body:inclination:oblique
2072,נ:body:inclination:oblique
2074,נ:body:inclination:oblique
2076,נ:body:inclination:oblique
2073,נ:body:inclination:oblique
2083,נ:body:inclination:oblique
2086,נ:body:inclination:oblique
3011,נ:body:inclination:oblique
3011,נ:body:inclination:oblique
2090,נ:body:inclination:oblique
2092,נ:body:inclination:oblique
2097,נ:body:inclination:oblique
2100,נ:body:inclination:oblique
2104,נ:body:inclination:oblique
2110,נ:body:inclination:oblique
2121,נ:body:inclination:oblique
2128,נ:body:inclination:oblique
2131,נ:body:inclination:oblique
2145,נ:body:inclination:oblique
2146,נ:body:inclination:oblique
2148,נ:body:inclination:oblique
2150,נ:body:inclination:oblique
2150,נ:body:inclination:oblique
2151,נ:body:inclination:oblique
2158,נ:body:inclination:oblique
3013,נ:body:inclination:oblique
2172,נ:body:inclination:oblique
2173,נ:body:inclination:oblique
2173,נ:body:inclination:oblique
2181,נ:body:inclination:oblique
2181,נ:body:inclination:oblique
2182,נ:body:inclination:oblique
2182,נ:body:inclination:oblique
2184,נ:body:inclination:oblique
2185,נ:body:inclination:oblique
2187,נ:body:inclination:oblique
2187,נ:body:inclination:oblique
2188,נ:body:inclination:oblique
2190,נ:body:inclination:oblique
3019,נ:body:inclination:oblique
3022,נ:body:inclination:oblique
3022,נ:body:inclination:oblique
3024,נ:body:inclination:oblique
3025,נ:body:inclination:oblique
3027,נ:body:inclination:oblique
3030,נ:body:inclination:oblique
3033,נ:body:inclination:oblique
3034,נ:body:inclination:oblique
3035,נ:body:inclination:oblique
3036,נ:body:inclination:oblique
3035,נ:body:inclination:oblique
3044,נ:body:inclination:oblique
3050,נ:body:inclination:oblique
3050,נ:body:inclination:oblique
3051,נ:body:inclination:oblique
3062,נ:body:inclination:oblique
3062,נ:body:inclination:oblique
1001,נ:body:inclination:vertical
1002*,נ:body:inclination:vertical
1020,נ:body:inclination:vertical
1020,נ:body:inclination:vertical
3004,נ:body:inclination:vertical
3006,נ:body:inclination:vertical
1038,נ:body:inclination:vertical
1038,נ:body:inclination:vertical
1038,נ:body:inclination:vertical
2006,נ:body:inclination:vertical
2025,נ:body:inclination:vertical
2030,נ:body:inclination:vertical
2031,נ:body:inclination:vertical
2040,נ:body:inclination:vertical
2040,נ:body:inclination:vertical
2043,נ:body:inclination:vertical
2047,נ:body:inclination:vertical
2047,נ:body:inclination:vertical
2050,נ:body:inclination:vertical
2053,נ:body:inclination:vertical
2054,נ:body:inclination:vertical
2063,נ:body:inclination:vertical
2091,נ:body:inclination:vertical
2099,נ:body:inclination:vertical
3017,נ:body:inclination:vertical
3017,נ:body:inclination:vertical
2176,נ:body:inclination:vertical
3020,נ:body:inclination:vertical
3020,נ:body:inclination:vertical
3028,נ:body:inclination:vertical
3030,נ:body:inclination:vertical
3044,נ:body:inclination:vertical
3049,נ:body:inclination:vertical
1008,נ:foot:footless
1020,נ:foot:footless
1020,נ:foot:footless
2028,נ:foot:footless
3011,נ:foot:footless
3013,נ:foot:footless
2172,נ:foot:footless
3028,נ:foot:footless
3030,נ:foot:footless
3033,נ:foot:footless
1001,נ:foot:with foot
1001,נ:foot:with foot
1002*,נ:foot:with foot
1009,נ:foot:with foot
1021,נ:foot:with foot
1027,נ:foot:with foot
1028,נ:foot:with foot
1029,נ:foot:with foot
1030,נ:foot:with foot
1032,נ:foot:with foot
3002,נ:foot:with foot
3004,נ:foot:with foot
3006,נ:foot:with foot
1033,נ:foot:with foot
1040,נ:foot:with foot
1042,נ:foot:with foot
1042,נ:foot:with foot
1042,נ:foot:with foot
1054,נ:foot:with foot
1055,נ:foot:with foot
1055,נ:foot:with foot
1055,נ:foot:with foot
1056,נ:foot:with foot
1058,נ:foot:with foot
1058,נ:foot:with foot
1059,נ:foot:with foot
1064,נ:foot:with foot
1064,נ:foot:with foot
2005,נ:foot:with foot
2006,נ:foot:with foot
2007,נ:foot:with foot
2008,נ:foot:with foot
2008,נ:foot:with foot
2008,נ:foot:with foot
2011,נ:foot:with foot
2012,נ:foot:with foot
2012,נ:foot:with foot
2024,נ:foot:with foot
2025,נ:foot:with foot
2025,נ:foot:with foot
2026,נ:foot:with foot
2026,נ:foot:with foot
2029,נ:foot:with foot
2030,נ:foot:with foot
2031,נ:foot:with foot
2031,נ:foot:with foot
2032,נ:foot:with foot
2035,נ:foot:with foot
2036,נ:foot:with foot
2037,נ:foot:with foot
2039,נ:foot:with foot
2040,נ:foot:with foot
2040,נ:foot:with foot
2041,נ:foot:with foot
2041,נ:foot:with foot
2041,נ:foot:with foot
2043,נ:foot:with foot
2044,נ:foot:with foot
2046,נ:foot:with foot
2047,נ:foot:with foot
2047,נ:foot:with foot
2047,נ:foot:with foot
2049,נ:foot:with foot
2050,נ:foot:with foot
2052,נ:foot:with foot
2052,נ:foot:with foot
2054,נ:foot:with foot
2055,נ:foot:with foot
2058,נ:foot:with foot
2058,נ:foot:with foot
2063,נ:foot:with foot
2064,נ:foot:with foot
2065,נ:foot:with foot
2066,נ:foot:with foot
2067,נ:foot:with foot
2068,נ:foot:with foot
2068,נ:foot:with foot
2071,נ:foot:with foot
2074,נ:foot:with foot
2076,נ:foot:with foot
2073,נ:foot:with foot
2083,נ:foot:with foot
2086,נ:foot:with foot
3011,נ:foot:with foot
2090,נ:foot:with foot
2091,נ:foot:with foot
2092,נ:foot:with foot
2096,נ:foot:with foot
2099,נ:foot:with foot
2100,נ:foot:with foot
2110,נ:foot:with foot
2128,נ:foot:with foot
2131,נ:foot:with foot
2145,נ:foot:with foot
2148,נ:foot:with foot
2150,נ:foot:with foot
2150,נ:foot:with foot
2151,נ:foot:with foot
2158,נ:foot:with foot
2173,נ:foot:with foot
2173,נ:foot:with foot
3017,נ:foot:with foot
2181,נ:foot:with foot
2181,נ:foot:with foot
2182,נ:foot:with foot
2182,נ:foot:with foot
2184,נ:foot:with foot
2185,נ:foot:with foot
2187,נ:foot:with foot
2187,נ:foot:with foot
2188,נ:foot:with foot
2190,נ:foot:with foot
3019,נ:foot:with foot
3020,נ:foot:with foot
3020,נ:foot:with foot
3022,נ:foot:with foot
3022,נ:foot:with foot
3024,נ:foot:with foot
3027,נ:foot:with foot
3030,נ:foot:with foot
3035,נ:foot:with foot
3036,נ:foot:with foot
3035,נ:foot:with foot
3044,נ:foot:with foot
3049,נ:foot:with foot
3050,נ:foot:with foot
3050,נ:foot:with foot
3062,נ:foot:with foot
1001,נ:head:shape:crossed parallels
1001,נ:head:shape:crossed parallels
1003,נ:head:shape:crossed parallels
1009,נ:head:shape:crossed parallels
1028,נ:head:shape:crossed parallels
1029,נ:head:shape:crossed parallels
1033,נ:head:shape:crossed parallels
1033,נ:head:shape:crossed parallels
1042,נ:head:shape:crossed parallels
1042,נ:head:shape:crossed parallels
1042,נ:head:shape:crossed parallels
1053,נ:head:shape:crossed parallels
1064,נ:head:shape:crossed parallels
2008,נ:head:shape:crossed parallels
2008,נ:head:shape:crossed parallels
2008,נ:head:shape:crossed parallels
2008,נ:head:shape:crossed parallels
2012,נ:head:shape:crossed parallels
2024,נ:head:shape:crossed parallels
2026,נ:head:shape:crossed parallels
2028,נ:head:shape:crossed parallels
2030,נ:head:shape:crossed parallels
2032,נ:head:shape:crossed parallels
2035,נ:head:shape:crossed parallels
2039,נ:head:shape:crossed parallels
2041,נ:head:shape:crossed parallels
2041,נ:head:shape:crossed parallels
2042,נ:head:shape:crossed parallels
2043,נ:head:shape:crossed parallels
2047,נ:head:shape:crossed parallels
2047,נ:head:shape:crossed parallels
2047,נ:head:shape:crossed parallels
2049,נ:head:shape:crossed parallels
2050,נ:head:shape:crossed parallels
2050,נ:head:shape:crossed parallels
2052,נ:head:shape:crossed parallels
2052,נ:head:shape:crossed parallels
2055,נ:head:shape:crossed parallels
2056,נ:head:shape:crossed parallels
2056,נ:head:shape:crossed parallels
2058,נ:head:shape:crossed parallels
2058,נ:head:shape:crossed parallels
2063,נ:head:shape:crossed parallels
2064,נ:head:shape:crossed parallels
2065,נ:head:shape:crossed parallels
2066,נ:head:shape:crossed parallels
2067,נ:head:shape:crossed parallels
2068,נ:head:shape:crossed parallels
2072,נ:head:shape:crossed parallels
2073,נ:head:shape:crossed parallels
2083,נ:head:shape:crossed parallels
2091,נ:head:shape:crossed parallels
2092,נ:head:shape:crossed parallels
2097,נ:head:shape:crossed parallels
2100,נ:head:shape:crossed parallels
2128,נ:head:shape:crossed parallels
2131,נ:head:shape:crossed parallels
2148,נ:head:shape:crossed parallels
2151,נ:head:shape:crossed parallels
2173,נ:head:shape:crossed parallels
2173,נ:head:shape:crossed parallels
2181,נ:head:shape:crossed parallels
2182,נ:head:shape:crossed parallels
2182,נ:head:shape:crossed parallels
2188,נ:head:shape:crossed parallels
3062,נ:head:shape:crossed parallels
1010,נ:head:shape:cup-shaped
1020,נ:head:shape:cup-shaped
1020,נ:head:shape:cup-shaped
1027,נ:head:shape:cup-shaped
1032,נ:head:shape:cup-shaped
1038,נ:head:shape:cup-shaped
1038,נ:head:shape:cup-shaped
1038,נ:head:shape:cup-shaped
2006,נ:head:shape:cup-shaped
2031,נ:head:shape:cup-shaped
2040,נ:head:shape:cup-shaped
2104,נ:head:shape:cup-shaped
2121,נ:head:shape:cup-shaped
3022,נ:head:shape:cup-shaped
3022,נ:head:shape:cup-shaped
2037,נ:head:shape:uncrossed parallels
1002*,נ:head:shape:zigzag
1008,נ:head:shape:zigzag
1021,נ:head:shape:zigzag
1030,נ:head:shape:zigzag
3002,נ:head:shape:zigzag
3003,נ:head:shape:zigzag
3004,נ:head:shape:zigzag
3006,נ:head:shape:zigzag
1040,נ:head:shape:zigzag
1055,נ:head:shape:zigzag
1055,נ:head:shape:zigzag
1055,נ:head:shape:zigzag
1056,נ:head:shape:zigzag
1058,נ:head:shape:zigzag
1058,נ:head:shape:zigzag
1059,נ:head:shape:zigzag
1064,נ:head:shape:zigzag
2005,נ:head:shape:zigzag
2007,נ:head:shape:zigzag
2011,נ:head:shape:zigzag
2012,נ:head:shape:zigzag
2012,נ:head:shape:zigzag
2014,נ:head:shape:zigzag
2025,נ:head:shape:zigzag
2025,נ:head:shape:zigzag
2026,נ:head:shape:zigzag
2029,נ:head:shape:zigzag
2031,נ:head:shape:zigzag
2033,נ:head:shape:zigzag
2036,נ:head:shape:zigzag
2040,נ:head:shape:zigzag
2041,נ:head:shape:zigzag
2044,נ:head:shape:zigzag
2046,נ:head:shape:zigzag
2054,נ:head:shape:zigzag
2055,נ:head:shape:zigzag
2074,נ:head:shape:zigzag
2086,נ:head:shape:zigzag
3011,נ:head:shape:zigzag
3011,נ:head:shape:zigzag
2090,נ:head:shape:zigzag
2099,נ:head:shape:zigzag
2110,נ:head:shape:zigzag
2145,נ:head:shape:zigzag
2146,נ:head:shape:zigzag
2150,נ:head:shape:zigzag
2150,נ:head:shape:zigzag
2158,נ:head:shape:zigzag
3013,נ:head:shape:zigzag
2172,נ:head:shape:zigzag
3017,נ:head:shape:zigzag
3017,נ:head:shape:zigzag
2176,נ:head:shape:zigzag
2184,נ:head:shape:zigzag
2185,נ:head:shape:zigzag
2187,נ:head:shape:zigzag
2187,נ:head:shape:zigzag
2190,נ:head:shape:zigzag
3019,נ:head:shape:zigzag
3020,נ:head:shape:zigzag
3020,נ:head:shape:zigzag
3024,נ:head:shape:zigzag
3025,נ:head:shape:zigzag
3027,נ:head:shape:zigzag
3028,נ:head:shape:zigzag
3030,נ:head:shape:zigzag
3030,נ:head:shape:zigzag
3033,נ:head:shape:zigzag
3034,נ:head:shape:zigzag
3035,נ:head:shape:zigzag
3036,נ:head:shape:zigzag
3035,נ:head:shape:zigzag
3044,נ:head:shape:zigzag
3050,נ:head:shape:zigzag
3050,נ:head:shape:zigzag
3051,נ:head:shape:zigzag
1001,נ:tail:angular
1002*,נ:tail:angular
1021,נ:tail:angular
1027,נ:tail:angular
1032,נ:tail:angular
3004,נ:tail:angular
1038,נ:tail:angular
1038,נ:tail:angular
1058,נ:tail:angular
2006,נ:tail:angular
2008,נ:tail:angular
2011,נ:tail:angular
2025,נ:tail:angular
2025,נ:tail:angular
2029,נ:tail:angular
2030,נ:tail:angular
2031,נ:tail:angular
2031,נ:tail:angular
2032,נ:tail:angular
2035,נ:tail:angular
2036,נ:tail:angular
2037,נ:tail:angular
2040,נ:tail:angular
2040,נ:tail:angular
2043,נ:tail:angular
2044,נ:tail:angular
2047,נ:tail:angular
2047,נ:tail:angular
2047,נ:tail:angular
2049,נ:tail:angular
2063,נ:tail:angular
2064,נ:tail:angular
2086,נ:tail:angular
2091,נ:tail:angular
2099,נ:tail:angular
2100,נ:tail:angular
2110,נ:tail:angular
2131,נ:tail:angular
2151,נ:tail:angular
2158,נ:tail:angular
2187,נ:tail:angular
2187,נ:tail:angular
2190,נ:tail:angular
3019,נ:tail:angular
3020,נ:tail:angular
3020,נ:tail:angular
3022,נ:tail:angular
3022,נ:tail:angular
3024,נ:tail:angular
3030,נ:tail:angular
3049,נ:tail:angular
3050,נ:tail:angular
3050,נ:tail:angular
3062,נ:tail:angular
1001,נ:tail:curved
1003,נ:tail:curved
1008,נ:tail:curved
1009,נ:tail:curved
1029,נ:tail:curved
1030,נ:tail:curved
3002,נ:tail:curved
3003,נ:tail:curved
3006,נ:tail:curved
3007,נ:tail:curved
1033,נ:tail:curved
1033,נ:tail:curved
1040,נ:tail:curved
1042,נ:tail:curved
1042,נ:tail:curved
1042,נ:tail:curved
1053,נ:tail:curved
1054,נ:tail:curved
1055,נ:tail:curved
1055,נ:tail:curved
1055,נ:tail:curved
1056,נ:tail:curved
1058,נ:tail:curved
1059,נ:tail:curved
1064,נ:tail:curved
1064,נ:tail:curved
2005,נ:tail:curved
2007,נ:tail:curved
2008,נ:tail:curved
2008,נ:tail:curved
2008,נ:tail:curved
2009,נ:tail:curved
2012,נ:tail:curved
2012,נ:tail:curved
2012,נ:tail:curved
2014,נ:tail:curved
2024,נ:tail:curved
2026,נ:tail:curved
2026,נ:tail:curved
2028,נ:tail:curved
2039,נ:tail:curved
2041,נ:tail:curved
2041,נ:tail:curved
2041,נ:tail:curved
2042,נ:tail:curved
2046,נ:tail:curved
2050,נ:tail:curved
2052,נ:tail:curved
2052,נ:tail:curved
2053,נ:tail:curved
2054,נ:tail:curved
2055,נ:tail:curved
2058,נ:tail:curved
2058,נ:tail:curved
2065,נ:tail:curved
2066,נ:tail:curved
2067,נ:tail:curved
2068,נ:tail:curved
2068,נ:tail:curved
